Sort_Order,Project,Sample_Owner,Panel,Specimen_Type,Specimen_Media,Ext_Lab,Ext_Operator,Ext_Method,Ext_Date,gDNA_Plate_ID,gDNA_Well_ID,Assay_Lab,Assay_Operator,Assay_Start_Date,Assay_Batch_Code,Assay_Plate_Code,Assay_Well_ID,Owner_Sample_ID,barcode,total_reads,B2M,HPV03,HPV06,HPV11,HPV13,HPV16,HPV18,HPV26,HPV28,HPV30,HPV31,HPV32,HPV33,HPV35,HPV39,HPV40,HPV42,HPV43,HPV44,HPV45,HPV51,HPV52,HPV53,HPV54,HPV55,HPV56,HPV58,HPV59,HPV61,HPV62,HPV64,HPV66,HPV67,HPV68a,HPV68b,HPV69,HPV70,HPV71,HPV72a,HPV73,HPV74,HPV76,HPV81,HPV82,HPV82v,HPV83,HPV84,HPV85,HPV86,HPV87,HPV89,HPV90,HPV91,HPV97,HPV114
399,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G2,Project1_sample-0183,A79P38,72814,461,0,0,0,0,0,0,0,0,0,0,0,0,58508,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13840,0,0,0,0
407,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G3,Project1_sample-0465,A79P39,91391,97,0,0,0,0,2,0,0,0,1,0,1,1,0,91275,2,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
415,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G4,Project1_sample-0246,A79P40,67984,1493,0,10875,0,0,1,0,0,0,0,0,0,2,1,2,17141,0,0,0,1,0,0,10796,23684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3979,0,0,0,0,1,4,0,0,3,0,0,0,0,0
423,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G5,Project1_sample-0440,A79P41,4083,4056,0,0,0,0,4,10,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G6,Project1_sample-0334,A79P42,71340,1987,0,0,0,0,35928,1,0,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,13711,2,0,9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10440,0,0,0
439,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G7,Project1_sample-0393,A79P43,84102,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,80041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G9,Project1_sample-0085,A79P44,5341,5330,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G8,Project1_sample-0336,A79P45,77291,837,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,15239,0,0,0,0,0,1,35931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G10,Project1_sample-0011,A79P46,5482,5473,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G11,Project1_sample-0422,A79P47,82215,2303,0,0,1,0,3,0,0,0,1,1,0,9,2,53427,0,1,0,2,0,0,1,1,0,0,0,0,0,22846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616
479,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,G12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,G12,Project1_sample-0133,A79P48,6905,6897,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H1,Project1_sample-0466,A80P01,74741,1998,0,0,0,0,46209,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,2,0,0,16941,1,5835,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3738,0,0,0,0,0,0,0,0
208,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H2,Project1_sample-0170,A80P02,67835,1090,0,8295,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4492,0,1,0,8810,13371,0,0,0,1,0,0,0,3,23620,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,8142,0,0,0,1,0,0
216,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H3,Project1_sample-0014,A80P03,5737,5718,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,2,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
224,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H4,Project1_sample-0332,A80P04,2345,2331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0
232,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H5,Project1_sample-0441,A80P05,4948,4928,0,0,0,0,1,3,0,0,0,1,0,0,0,5,1,0,0,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H6,Project1_sample-0428,A80P06,80161,1734,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,35331,0,0,0,0,0,1,0,43083,0,0,0
248,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H7,Project1_sample-0416,A80P07,72569,68,0,0,0,0,0,0,0,0,3,36791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,214,17085,0,0,0,0,10,0,0,2577,0,0,0,0,5156,0,0,0,0,4,0,0,0,0,10657,0,0
256,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H8,Project1_sample-0304,A80P08,3323,3321,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H9,Project1_sample-0227,A80P09,54694,2812,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,51864,0,2,0,0,0
272,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H10,Project1_sample-0242,A80P10,100980,4105,0,0,0,0,4,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,2,96858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H11,Project1_sample-0192,A80P11,3333,3304,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0
288,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate3,H12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate3,H12,Project1_sample-0308,A80P12,104263,2789,0,0,0,0,3,1,0,0,0,1,0,0,0,101465,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
296,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H1,Project1_sample-0394,A80P25,7500,7492,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
304,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H2,Project1_sample-0054,A80P26,85182,1173,0,0,0,0,0,4,0,0,2,0,0,1,0,0,25004,1,0,0,1,0,0,20760,0,0,0,0,5,0,1,0,0,0,0,0,0,38228,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
312,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H3,Project1_sample-0317,A80P27,89067,3004,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,4,0,0,0,2,0,1,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,86037,0,0,0
320,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H4,Project1_sample-0233,A80P28,3838,3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,2,3,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
328,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H5,Project1_sample-0327,A80P29,5917,5890,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,3,0,3,0,0,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
336,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H6,Project1_sample-0274,A80P30,78866,1355,0,0,0,0,3,1,0,0,3,2,0,0,0,0,2,0,26177,0,0,0,13906,0,0,0,1,0,31978,0,0,5434,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H7,Project1_sample-0020,A80P31,5925,5892,0,1,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,0,2,0,1,1,2,0,0,4,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0
352,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H8,Project1_sample-0360,A80P32,67997,1165,0,0,0,0,3,0,0,0,12472,0,0,0,0,28522,0,0,0,0,0,0,24945,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,881,0,1,0,0,0,0,0,0,1,0,0,1,0,0
360,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H9,PB100314_H9_Ext-Neg,A80P33,29,9,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
368,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H10,Project1_sample-0430,A80P34,74608,1026,0,0,0,0,0,27770,0,0,13575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9181,2,0,79,0,0,1,0,0,22971,0,0,0
376,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H11,Project1_sample-0163,A80P35,6563,6546,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate4,H12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate4,H12,Project1_sample-0306,A80P36,98496,1542,0,0,0,0,2,1,0,0,0,0,0,0,0,96934,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0
392,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H1,PB100315_H1_Ext-Neg,A80P37,24,6,1,1,0,0,0,1,0,2,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
400,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H2,Project1_sample-0165,A80P38,5335,5323,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
408,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H3,Project1_sample-0533,A80P39,102598,2832,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,99754,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
416,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H4,Project1_sample-0405,A80P40,51335,1848,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49470,0,0,0,0,0
424,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H5,Project1_sample-0522,A80P41,3943,3935,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
432,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H6,Project1_sample-0276,A80P42,4226,4198,0,0,0,0,6,2,0,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
440,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H7,Project1_sample-0378,A80P43,54412,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51447,0,0,0,0,0,0,0,0,1,0,0,0,0,0
456,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H9,Project1_sample-0032,A80P44,76363,1983,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74366,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
448,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H8,Project1_sample-0260,A80P45,3022,3008,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H10,Project1_sample-0521,A80P46,6090,6080,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H11,Project1_sample-0417,A80P47,34367,1110,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,33244,0,0,1,0,1
480,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate5,H12,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate5,H12,Project1_sample-0096,A80P48,4715,4703,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A1,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A1,Project1_sample-0285,A81P01,86542,1776,0,2,0,0,7,81875,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,1,3,2,3,0,0,32,0,1,0,0,0,0,0,1,0,0,0,0,0,2831,0,0,0,0,0,0,0,0,0
489,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A2,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A2,Project1_sample-0105,A81P02,100944,1408,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,1,5,0,2,0,3,1,0,0,0,1,1,1,0,99504,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
497,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A3,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A3,Project1_sample-0190,A81P03,90468,1024,0,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,1,0,1,0,40149,0,0,0,0,0,1,0,0,0,0,0,49284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A4,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A4,Project1_sample-0315,A81P04,4444,4435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A5,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A5,Project1_sample-0267,A81P05,76148,1089,0,0,0,0,2,16,0,0,0,0,0,1,1,3266,0,17825,0,0,0,3,4,0,37480,0,2,0,1,0,16457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
521,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A6,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A6,Project1_sample-0463,A81P06,66972,1243,0,0,0,0,0,26980,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26599,11732,393,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,9,0,0,0
529,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A7,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A7,Project1_sample-0437,A81P07,74144,2073,0,0,0,0,0,0,0,0,21945,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,6,460,1,0,0,30370,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19263,2,0,0
537,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A8,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A8,Project1_sample-0112,A81P08,1738,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A9,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A9,Project1_sample-0051,A81P09,103009,2230,0,0,0,0,0,100765,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0
553,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A10,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A10,Project1_sample-0538,A81P10,91995,1848,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90131,8,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Example-Project1,SarahWagner,All,cervical_scrape,PreservCyt,HGU,Sarah,Filtration,1/3/2018,Plate6,A11,HGU,Sarah,1/11/2018,Example-B1,Example-Batch1_Plate6,A11,Project1_sample-0120,A81P11,105629,33,0,0,0,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,105577,2,0,0,1,0,0,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
